antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,conf_rule
yogurt,other vegetables,0.28296562339661363,0.3766033863519754,0.12031811185223192,0.4252039891205803,1.1290498294223583,0.013752299859869463,1.0845527836810274,0.15940588394597419
other vegetables,yogurt,0.3766033863519754,0.28296562339661363,0.12031811185223192,0.3194822888283379,1.1290498294223583,0.013752299859869463,1.05366012497875,0.18334956610246825
packaged fruit/vegetables,rolls/buns,0.03181118522319138,0.3496664956387891,0.011544381734222679,0.3629032258064516,1.0378553002153694,0.000421076075112917,1.0207766397568372,0.03767296708473183
rolls/buns,packaged fruit/vegetables,0.3496664956387891,0.03181118522319138,0.011544381734222679,0.033015407190022016,1.0378553002153694,0.000421076075112917,1.0012453372843628,0.05608590839360076
whole milk,packaged fruit/vegetables,0.4581836839404823,0.03181118522319138,0.015135967162647512,0.03303471444568869,1.0384622331394717,0.0005606011265726508,1.0012653290048525,0.06835837185413449
packaged fruit/vegetables,whole milk,0.03181118522319138,0.4581836839404823,0.015135967162647512,0.47580645161290325,1.038462233139472,0.0005606011265726508,1.033618818328926,0.03825460555271119
pasta,rolls/buns,0.030271934325295024,0.3496664956387891,0.012827090815802977,0.42372881355932207,1.2118084484623899,0.0022420096240694937,1.128519904626807,0.1802433862433863
rolls/buns,pasta,0.3496664956387891,0.030271934325295024,0.012827090815802977,0.036683785766691124,1.2118084484623899,0.0022420096240694937,1.0066560194323098,0.2687652859960553
pasta,soda,0.030271934325295024,0.3134940995382247,0.012314007183170857,0.4067796610169491,1.297567200199728,0.0028239343905822178,1.157252803635564,0.2364858906525574
soda,pasta,0.3134940995382247,0.030271934325295024,0.012314007183170857,0.03927986906710311,1.297567200199728,0.0028239343905822178,1.009376231903313,0.334049576482312
whole milk,pasta,0.4581836839404823,0.030271934325295024,0.013596716264751155,0.02967525195968645,0.980289255414049,-0.0002733901244168571,0.9993850694143237,-0.035782582479110966
pasta,whole milk,0.030271934325295024,0.4581836839404823,0.013596716264751155,0.4491525423728814,0.980289255414049,-0.0002733901244168571,0.9836050045388168,-0.02031355443191483
yogurt,pasta,0.28296562339661363,0.030271934325295024,0.01051821446895844,0.037171350861287394,1.2279146242143921,0.001952297701179986,1.0071657781913368,0.25885946158209333
pasta,yogurt,0.030271934325295024,0.28296562339661363,0.01051821446895844,0.34745762711864403,1.2279146242143921,0.001952297701179986,1.098831901807787,0.19140534262485473
pastry,pip fruit,0.1775269368907132,0.17060030785017957,0.04104669061056952,0.23121387283236994,1.3552957538354558,0.01076054052531445,1.0788432085858566,0.31873830318153457
pip fruit,pastry,0.17060030785017957,0.1775269368907132,0.04104669061056952,0.2406015037593985,1.3552957538354558,0.01076054052531445,1.0830585880548034,0.31607639962882766
pastry,pork,0.1775269368907132,0.13237557721908672,0.024884556182657773,0.14017341040462428,1.0589068871264058,0.0013843254398132332,1.0090690765788102,0.06763735521670049
pork,pastry,0.13237557721908672,0.1775269368907132,0.024884556182657773,0.187984496124031,1.0589068871264058,0.0013843254398132332,1.0128785216333938,0.06411749285178645
pastry,red/blush wine,0.1775269368907132,0.039763981528989224,0.010005130836326322,0.05635838150289017,1.4173223941823607,0.0029459529969059666,1.0175854897120054,0.35799862437417024
red/blush wine,pastry,0.039763981528989224,0.1775269368907132,0.010005130836326322,0.2516129032258065,1.4173223941823607,0.0029459529969059666,1.0989941791546507,0.3066373469793187
pastry,rolls/buns,0.1775269368907132,0.3496664956387891,0.06952283222165213,0.3916184971098266,1.1199771839575232,0.007447610317587984,1.0689567340094013,0.13024702299424756
rolls/buns,pastry,0.3496664956387891,0.1775269368907132,0.06952283222165213,0.19882611885546592,1.1199771839575232,0.007447610317587984,1.0265849679651629,0.16472266497812926
pastry,root vegetables,0.1775269368907132,0.23063109286813752,0.04669061056952283,0.2630057803468208,1.140374340146727,0.00574737910088477,1.0439280073240174,0.14966443413105912
root vegetables,pastry,0.23063109286813752,0.1775269368907132,0.04669061056952283,0.20244716351501668,1.1403743401467268,0.00574737910088477,1.0312458629501378,0.15999472351589716
pastry,salty snack,0.1775269368907132,0.06926629040533606,0.011031298101590559,0.06213872832369942,0.897099122243631,-0.0012653342638513487,0.9924001957465446,-0.12239311451198077
salty snack,pastry,0.06926629040533606,0.1775269368907132,0.011031298101590559,0.15925925925925927,0.8970991222436309,-0.0012653342638513487,0.9782719252841737,-0.10971865548136729
pastry,sausage,0.1775269368907132,0.2060030785017958,0.040533606977937404,0.22832369942196531,1.1083509095228155,0.003962511461456465,1.0289248495819425,0.11885941707399882
sausage,pastry,0.2060030785017958,0.1775269368907132,0.040533606977937404,0.1967621419676214,1.1083509095228152,0.003962511461456465,1.0239470847701664,0.12312222653933448
pastry,shopping bags,0.1775269368907132,0.16829143150333503,0.029502308876346844,0.16618497109826588,0.9874832581418299,-0.00037395346339349697,0.9974737077984266,-0.015177417114527806
shopping bags,pastry,0.16829143150333503,0.1775269368907132,0.029502308876346844,0.1753048780487805,0.98748325814183,-0.00037395346339349697,0.9973055996297452,-0.015011413112398031
pastry,sliced cheese,0.1775269368907132,0.051821446895844024,0.013083632632119035,0.07369942196531791,1.4221799347564812,0.003883929899455088,1.0236186563932541,0.360928650936357
sliced cheese,pastry,0.051821446895844024,0.1775269368907132,0.013083632632119035,0.2524752475247525,1.4221799347564814,0.003883929899455088,1.100261978464079,0.3130782616076733
pastry,soda,0.1775269368907132,0.3134940995382247,0.06310928681375064,0.35549132947976875,1.1339649773421756,0.007455639589417258,1.0651616213442792,0.14363819870263575
soda,pastry,0.3134940995382247,0.1775269368907132,0.06310928681375064,0.20130932896890344,1.1339649773421756,0.007455639589417258,1.029776724507734,0.1720867208672086
pastry,specialty bar,0.1775269368907132,0.052591072344792204,0.011800923550538737,0.06647398843930635,1.2639785704215423,0.0024645915693698797,1.014871482875238,0.25392606254577
specialty bar,pastry,0.052591072344792204,0.1775269368907132,0.011800923550538737,0.224390243902439,1.2639785704215423,0.0024645915693698797,1.060421244889332,0.22044055145457317
pastry,specialty chocolate,0.1775269368907132,0.05849153412006157,0.012827090815802977,0.07225433526011561,1.235295608964608,0.002443267929429808,1.0148346703877218,0.23159076731129127
specialty chocolate,pastry,0.05849153412006157,0.1775269368907132,0.012827090815802977,0.2192982456140351,1.235295608964608,0.002443267929429808,1.0535048224096484,0.20231062670299724
pastry,sugar,0.1775269368907132,0.0659312467932273,0.014622883530015392,0.08236994219653179,1.249330874249342,0.0029183112414280926,1.0179142948332074,0.2426481049786036
sugar,pastry,0.0659312467932273,0.1775269368907132,0.014622883530015392,0.22178988326848248,1.249330874249342,0.0029183112414280926,1.0568778860954335,0.21365828743790252
pastry,tropical fruit,0.1775269368907132,0.2337095946639302,0.046177526936890714,0.26011560693641617,1.1129864279233264,0.0046877784742330175,1.0356893759620316,0.12342829417065235
tropical fruit,pastry,0.2337095946639302,0.1775269368907132,0.046177526936890714,0.19758507135016468,1.1129864279233264,0.0046877784742330175,1.0249972099761426,0.13247777405795494
pastry,waffles,0.1775269368907132,0.06900974858902001,0.015135967162647512,0.08526011560693642,1.235479296044008,0.0028848778800405726,1.0177650141807237,0.23173710310117682
waffles,pastry,0.06900974858902001,0.1775269368907132,0.015135967162647512,0.21933085501858737,1.235479296044008,0.0028848778800405726,1.0535488284590389,0.20472558626133172
pastry,whipped/sour cream,0.1775269368907132,0.15469471523858389,0.02744997434581837,0.1546242774566474,0.9995446658806162,-1.2504603668559572e-05,0.9999166787263247,-0.0005535614394927519
whipped/sour cream,pastry,0.15469471523858389,0.1775269368907132,0.02744997434581837,0.17744610281923714,0.9995446658806161,-1.2504603668559572e-05,0.9999017279332659,-0.0005386174540402722
pastry,white bread,0.1775269368907132,0.0887634684453566,0.01693175987685993,0.09537572254335261,1.074492966687828,0.0011738532159602973,1.0073093927089667,0.08429270874685724
white bread,pastry,0.0887634684453566,0.1775269368907132,0.01693175987685993,0.19075144508670522,1.074492966687828,0.0011738532159602973,1.016341713699333,0.07608176358176359
whole milk,pastry,0.4581836839404823,0.1775269368907132,0.09107234479220112,0.19876819708846583,1.119650913657283,0.00973239884894464,1.0265107552153643,0.197233781476739
pastry,whole milk,0.1775269368907132,0.4581836839404823,0.09107234479220112,0.5130057803468208,1.119650913657283,0.00973239884894464,1.11257237600352,0.12993067575760225
pastry,yogurt,0.1775269368907132,0.28296562339661363,0.05797845048742945,0.3265895953757225,1.154167037873587,0.007744430120457509,1.064780662252239,0.16240566636671294
yogurt,pastry,0.28296562339661363,0.1775269368907132,0.05797845048742945,0.20489573889392568,1.154167037873587,0.007744430120457509,1.0344216517782707,0.18628714360346388
pet care,rolls/buns,0.02180605438686506,0.3496664956387891,0.01026167265264238,0.47058823529411764,1.3458202062923483,0.002636826031478431,1.228407730460065,0.2626868607395751
rolls/buns,pet care,0.3496664956387891,0.02180605438686506,0.01026167265264238,0.0293470286133529,1.3458202062923483,0.002636826031478431,1.0077689704238117,0.3951183431952663
rolls/buns,pickled vegetables,0.3496664956387891,0.033350436121087734,0.012570548999486916,0.0359501100513573,1.0779502229245443,0.0009090188730008775,1.0026966176308656,0.11119430020528943
pickled vegetables,rolls/buns,0.033350436121087734,0.3496664956387891,0.012570548999486916,0.37692307692307697,1.0779502229245446,0.0009090188730008775,1.0437451304562644,0.0748082672559471
pickled vegetables,root vegetables,0.033350436121087734,0.23063109286813752,0.0107747562852745,0.3230769230769231,1.4008385385471036,0.003083108755039027,1.136567703717524,0.29601405317965834
root vegetables,pickled vegetables,0.23063109286813752,0.033350436121087734,0.0107747562852745,0.04671857619577308,1.4008385385471038,0.003083108755039027,1.0140232881296876,0.3719176233347625
soda,pickled vegetables,0.3134940995382247,0.033350436121087734,0.011800923550538737,0.03764320785597382,1.1287171094045074,0.001345758609551254,1.0044606862755365,0.16611425229089502
pickled vegetables,soda,0.033350436121087734,0.3134940995382247,0.011800923550538737,0.35384615384615387,1.1287171094045072,0.001345758609551254,1.0624496078575094,0.11797286070340633
whole milk,pickled vegetables,0.4581836839404823,0.033350436121087734,0.017701385325808106,0.03863381858902575,1.1584201912309415,0.0024207596428263995,1.005495702438985,0.2524017347386914
pickled vegetables,whole milk,0.033350436121087734,0.4581836839404823,0.017701385325808106,0.5307692307692308,1.1584201912309415,0.0024207596428263995,1.1546905096350377,0.1414735838025786
yogurt,pickled vegetables,0.28296562339661363,0.033350436121087734,0.01026167265264238,0.03626473254759746,1.0873840574656533,0.0008246457050898482,1.003023959509351,0.11207513416815751
pickled vegetables,yogurt,0.033350436121087734,0.28296562339661363,0.01026167265264238,0.3076923076923077,1.0873840574656533,0.0008246457050898482,1.035716321760447,0.08313428874734613
pork,pip fruit,0.13237557721908672,0.17060030785017957,0.028989225243714726,0.2189922480620155,1.2836568164597542,0.006405911018293315,1.0619608961521274,0.2546903701532842
pip fruit,pork,0.17060030785017957,0.13237557721908672,0.028989225243714726,0.1699248120300752,1.2836568164597542,0.006405911018293315,1.0452359441110641,0.2664283426719478
pip fruit,rolls/buns,0.17060030785017957,0.3496664956387891,0.0672139558748076,0.39398496240601505,1.1267449621853607,0.007560744073936698,1.0731309687350004,0.13562545599648668
rolls/buns,pip fruit,0.3496664956387891,0.17060030785017957,0.0672139558748076,0.1922230374174615,1.126744962185361,0.007560744073936698,1.0267681929157177,0.1729692699158349
pip fruit,root vegetables,0.17060030785017957,0.23063109286813752,0.044638276038994354,0.26165413533834586,1.1345137036138733,0.005292540595866736,1.042016951614437,0.14295288174038548
root vegetables,pip fruit,0.23063109286813752,0.17060030785017957,0.044638276038994354,0.1935483870967742,1.1345137036138735,0.005292540595866736,1.0284556182657774,0.15410692453039887
salty snack,pip fruit,0.06926629040533606,0.17060030785017957,0.011800923550538737,0.17037037037037037,0.9986521860206071,-1.5926916251534154e-05,0.9997228432163014,-0.0014479746305269886
pip fruit,salty snack,0.17060030785017957,0.06926629040533606,0.011800923550538737,0.06917293233082707,0.9986521860206071,-1.5926916251534154e-05,0.9998997041687424,-0.0016245972073038104
sausage,pip fruit,0.2060030785017958,0.17060030785017957,0.04207285787583376,0.2042341220423412,1.1971497860466858,0.006928669265342684,1.04226596681738,0.20740966941171823
pip fruit,sausage,0.17060030785017957,0.2060030785017958,0.04207285787583376,0.24661654135338346,1.1971497860466858,0.006928669265342684,1.053908089413784,0.19855642648600924
pip fruit,shopping bags,0.17060030785017957,0.16829143150333503,0.03181118522319138,0.18646616541353384,1.1079955987529801,0.0031006152001750165,1.0223404769875826,0.11751793500493915
shopping bags,pip fruit,0.16829143150333503,0.17060030785017957,0.03181118522319138,0.18902439024390247,1.1079955987529801,0.0031006152001750165,1.0227184173877486,0.11719169767765833
sliced cheese,pip fruit,0.051821446895844024,0.17060030785017957,0.01026167265264238,0.198019801980198,1.160723591156108,0.0014209178589696583,1.0341897395942206,0.1460362554112555
pip fruit,sliced cheese,0.17060030785017957,0.051821446895844024,0.01026167265264238,0.06015037593984963,1.1607235911561082,0.0014209178589696583,1.008861980502822,0.1669502010516549
soda,pip fruit,0.3134940995382247,0.17060030785017957,0.06054386865059005,0.19312602291325698,1.132037950850941,0.007061678760154073,1.0279172655244226,0.16990005320361798
pip fruit,soda,0.17060030785017957,0.3134940995382247,0.06054386865059005,0.3548872180451128,1.1320379508509408,0.007061678760154073,1.0641641580584629,0.14062868616544438
pip fruit,specialty chocolate,0.17060030785017957,0.05849153412006157,0.011031298101590559,0.06466165413533835,1.1054874027173196,0.0010526243740787734,1.0065966717205128,0.11504902207611917
specialty chocolate,pip fruit,0.05849153412006157,0.17060030785017957,0.011031298101590559,0.18859649122807018,1.1054874027173196,0.0010526243740787734,1.022179080054914,0.10134972435206901
sugar,pip fruit,0.0659312467932273,0.17060030785017957,0.014366341713699333,0.21789883268482488,1.2772475936924022,0.0031184507138285918,1.0604762232960392,0.2323880801977479
pip fruit,sugar,0.17060030785017957,0.0659312467932273,0.014366341713699333,0.08421052631578949,1.2772475936924024,0.0031184507138285918,1.0199601328119932,0.2617151252706465
tropical fruit,pip fruit,0.2337095946639302,0.17060030785017957,0.04361210877373012,0.1866081229418222,1.0938322755296586,0.003741179976522936,1.0196803232773095,0.1119458831406684
pip fruit,tropical fruit,0.17060030785017957,0.2337095946639302,0.04361210877373012,0.2556390977443609,1.0938322755296583,0.003741179976522936,1.0294608475726996,0.10342788522770692
waffles,pip fruit,0.06900974858902001,0.17060030785017957,0.014622883530015392,0.21189591078066913,1.2420605416887944,0.0028497991760650827,1.0523986659825553,0.20933223110131347
pip fruit,waffles,0.17060030785017957,0.06900974858902001,0.014622883530015392,0.08571428571428572,1.2420605416887944,0.0028497991760650827,1.0182705874807594,0.2349726775956284
pip fruit,whipped/sour cream,0.17060030785017957,0.15469471523858389,0.030528476141611083,0.17894736842105263,1.1567775159291263,0.004137510099112805,1.0295384878504428,0.16340677935263187
whipped/sour cream,pip fruit,0.15469471523858389,0.17060030785017957,0.030528476141611083,0.19734660033167498,1.1567775159291265,0.004137510099112805,1.033322343732111,0.16033205391413016
pip fruit,white bread,0.17060030785017957,0.0887634684453566,0.016418676244227808,0.09624060150375939,1.0842366030683643,0.0012756012016002724,1.008273366861627,0.09367267244045771
white bread,pip fruit,0.0887634684453566,0.17060030785017957,0.016418676244227808,0.18497109826589594,1.0842366030683646,0.0012756012016002724,1.0176322463965883,0.0852600647522522
whole milk,pip fruit,0.4581836839404823,0.17060030785017957,0.08696767573114418,0.18980963045912655,1.1125984053077824,0.008801398198968524,1.023709640759903,0.1867848842406366
pip fruit,whole milk,0.17060030785017957,0.4581836839404823,0.08696767573114418,0.5097744360902257,1.1125984053077824,0.008801398198968524,1.1052388042318386,0.12201969548908895
yogurt,pip fruit,0.28296562339661363,0.17060030785017957,0.056695741405849154,0.20036264732547598,1.174456540262715,0.008421718943368892,1.0372197964186531,0.20716211075045135
pip fruit,yogurt,0.17060030785017957,0.28296562339661363,0.056695741405849154,0.3323308270676692,1.174456540262715,0.008421718943368892,1.0739366226154325,0.17909622627513502
pork,rolls/buns,0.13237557721908672,0.3496664956387891,0.04746023601847101,0.35852713178294576,1.025340249222247,0.0011729318241110384,1.013812955439229,0.02848466443972071
rolls/buns,pork,0.3496664956387891,0.13237557721908672,0.04746023601847101,0.13573000733675716,1.025340249222247,0.0011729318241110384,1.0038812294145882,0.03800202569433351
pork,root vegetables,0.13237557721908672,0.23063109286813752,0.034120061570035914,0.2577519379844961,1.117594053685835,0.0035901375269474164,1.0365387887207338,0.12127450500882588
root vegetables,pork,0.23063109286813752,0.13237557721908672,0.034120061570035914,0.14794215795328142,1.117594053685835,0.0035901375269474164,1.018269394360367,0.13676237943976297
pork,salty snack,0.13237557721908672,0.06926629040533606,0.01026167265264238,0.07751937984496124,1.119150157909848,0.0010925074784111314,1.0089466263673248,0.12270845653459497
salty snack,pork,0.06926629040533606,0.13237557721908672,0.01026167265264238,0.14814814814814817,1.119150157909848,0.0010925074784111314,1.0185156267428113,0.11438809261300999
sausage,pork,0.2060030785017958,0.13237557721908672,0.03155464340687532,0.1531755915317559,1.1571287902922178,0.004284866981291265,1.024562369842755,0.17102328696954158
pork,sausage,0.13237557721908672,0.2060030785017958,0.03155464340687532,0.2383720930232558,1.157128790292218,0.004284866981291265,1.0424997747915352,0.15651007485828833
pork,shopping bags,0.13237557721908672,0.16829143150333503,0.025910723447922012,0.19573643410852712,1.1630802136509737,0.003633048061641643,1.0341243887813956,0.16160687624055137
shopping bags,pork,0.16829143150333503,0.13237557721908672,0.025910723447922012,0.15396341463414637,1.163080213650974,0.003633048061641643,1.0255164348545571,0.16858558156864428
pork,soda,0.13237557721908672,0.3134940995382247,0.045664443304258596,0.3449612403100775,1.100375543967825,0.0041654809231082765,1.048038593604367,0.10513691120871249
soda,pork,0.3134940995382247,0.13237557721908672,0.045664443304258596,0.1456628477905074,1.100375543967825,0.0041654809231082765,1.0155527247493066,0.13287482575032347
pork,tropical fruit,0.13237557721908672,0.2337095946639302,0.03617239610056439,0.27325581395348836,1.169210936103949,0.005234953605287841,1.054415597742432,0.16680297444543704
tropical fruit,pork,0.2337095946639302,0.13237557721908672,0.03617239610056439,0.15477497255762898,1.169210936103949,0.005234953605287841,1.026501102796639,0.18886095064428124
waffles,pork,0.06900974858902001,0.13237557721908672,0.010005130836326322,0.14498141263940523,1.0952278032333365,0.0008699255331107436,1.0147433466437639,0.09339296691184273
pork,waffles,0.13237557721908672,0.06900974858902001,0.010005130836326322,0.0755813953488372,1.0952278032333362,0.0008699255331107436,1.0071089512118778,0.1002138015739436
pork,whipped/sour cream,0.13237557721908672,0.15469471523858389,0.024114930733709596,0.18217054263565893,1.1776132258603624,0.003637128511259805,1.0335960353954756,0.1738364558299886
whipped/sour cream,pork,0.15469471523858389,0.13237557721908672,0.024114930733709596,0.1558872305140962,1.1776132258603624,0.003637128511259805,1.027853687498803,0.178426371355697
pork,white bread,0.13237557721908672,0.0887634684453566,0.012570548999486916,0.09496124031007751,1.0698234529730697,0.000820433628064646,1.0068480734094132,0.07522417600984788
white bread,pork,0.0887634684453566,0.13237557721908672,0.012570548999486916,0.14161849710982657,1.0698234529730697,0.000820433628064646,1.010767846068,0.07162391983820539
whole milk,pork,0.4581836839404823,0.13237557721908672,0.06695741405849154,0.14613661814109744,1.1039545300658873,0.006305084424502602,1.0161162092371878,0.17379615116684088
pork,whole milk,0.13237557721908672,0.4581836839404823,0.06695741405849154,0.5058139534883721,1.103954530065887,0.006305084424502602,1.0963812513204358,0.10853266447793256
yogurt,pork,0.28296562339661363,0.13237557721908672,0.04232939969214982,0.14959202175883954,1.130057559720846,0.004871661961864379,1.0202449235899227,0.16050739957716692
pork,yogurt,0.13237557721908672,0.28296562339661363,0.04232939969214982,0.31976744186046513,1.130057559720846,0.004871661961864379,1.0541018185964313,0.13264878232353092
pot plants,rolls/buns,0.029758850692662903,0.3496664956387891,0.013596716264751155,0.45689655172413796,1.306663799428239,0.0031910432288097656,1.1974394683476262,0.24189058399768526
rolls/buns,pot plants,0.3496664956387891,0.029758850692662903,0.013596716264751155,0.03888481291269259,1.306663799428239,0.0031910432288097656,1.0094951805388552,0.36087975884782864
whole milk,pot plants,0.4581836839404823,0.029758850692662903,0.01564905079527963,0.03415453527435611,1.147710159477932,0.0020140309550805684,1.0045511261813935,0.2375341530054645
pot plants,whole milk,0.029758850692662903,0.4581836839404823,0.01564905079527963,0.5258620689655173,1.147710159477932,0.0020140309550805684,1.1427398665982558,0.13264731125001086
processed cheese,rolls/buns,0.038481272447408926,0.3496664956387891,0.015135967162647512,0.39333333333333337,1.1248813890926879,0.001680355478240544,1.0719783038921058,0.11546044896261073
rolls/buns,processed cheese,0.3496664956387891,0.038481272447408926,0.015135967162647512,0.04328686720469553,1.1248813890926879,0.001680355478240544,1.0050230258084214,0.17070838765754043
processed cheese,root vegetables,0.038481272447408926,0.23063109286813752,0.011800923550538737,0.30666666666666664,1.3296848350018537,0.0029259456310362676,1.1096666929786478,0.2578650642661593
root vegetables,processed cheese,0.23063109286813752,0.038481272447408926,0.011800923550538737,0.05116796440489432,1.3296848350018537,0.0029259456310362676,1.013370851195521,0.3222668425707119
soda,processed cheese,0.3134940995382247,0.038481272447408926,0.014109799897383273,0.045008183306055646,1.1696126568466994,0.002046148042397715,1.0068345201964577,0.2112379399374916
processed cheese,soda,0.038481272447408926,0.3134940995382247,0.014109799897383273,0.36666666666666664,1.1696126568466994,0.002046148042397715,1.0839566849396451,0.15081983118269143
processed cheese,tropical fruit,0.038481272447408926,0.2337095946639302,0.011031298101590559,0.2866666666666667,1.2265934870106112,0.002037855515754354,1.0742388859851444,0.19212727408106042
tropical fruit,processed cheese,0.2337095946639302,0.038481272447408926,0.011031298101590559,0.04720087815587267,1.2265934870106112,0.002037855515754354,1.0091515677424083,0.24107566898420307
whole milk,processed cheese,0.4581836839404823,0.038481272447408926,0.02103642893791688,0.04591265397536394,1.193116834639791,0.003404937765245676,1.0077889949582908,0.2987342941611232
processed cheese,whole milk,0.038481272447408926,0.4581836839404823,0.02103642893791688,0.5466666666666666,1.193116834639791,0.003404937765245676,1.195183050131289,0.16833693416976847
yogurt,processed cheese,0.28296562339661363,0.038481272447408926,0.012570548999486916,0.044424297370806894,1.1544394076760351,0.0016816717523109176,1.0062193135583566,0.18657223175495613
processed cheese,yogurt,0.038481272447408926,0.28296562339661363,0.012570548999486916,0.32666666666666666,1.1544394076760351,0.0016816717523109176,1.0649025395099798,0.13913270751203372
rolls/buns,red/blush wine,0.3496664956387891,0.039763981528989224,0.018214468958440224,0.052090975788701394,1.310004023382955,0.0043103368845530225,1.0130044064829626,0.36388032336028
red/blush wine,rolls/buns,0.039763981528989224,0.3496664956387891,0.018214468958440224,0.4580645161290322,1.310004023382955,0.0043103368845530225,1.2000201568569961,0.2464431257596339
soda,red/blush wine,0.3134940995382247,0.039763981528989224,0.01539250897896357,0.04909983633387889,1.2347816905126447,0.0029267353954784935,1.0098179127121991,0.27696811160936724
red/blush wine,soda,0.039763981528989224,0.3134940995382247,0.01539250897896357,0.3870967741935484,1.2347816905126445,0.0029267353954784935,1.1200885744376334,0.19801407070976937
whole milk,red/blush wine,0.4581836839404823,0.039763981528989224,0.021549512570549,0.04703247480403135,1.1827908824910596,0.0033303050254554246,1.0076272203226941,0.2852295274170274
red/blush wine,whole milk,0.039763981528989224,0.4581836839404823,0.021549512570549,0.5419354838709678,1.1827908824910596,0.0033303050254554246,1.1828384364679614,0.16094169433736627
yogurt,red/blush wine,0.28296562339661363,0.039763981528989224,0.011800923550538737,0.04170444242973708,1.0487994618781622,0.0005490837284568718,1.002024908584224,0.06489072100801126
red/blush wine,yogurt,0.039763981528989224,0.28296562339661363,0.011800923550538737,0.2967741935483871,1.0487994618781622,0.0005490837284568718,1.0196360401240816,0.04845566797151788
rolls/buns,root vegetables,0.3496664956387891,0.23063109286813752,0.09081580297588507,0.25972120322817316,1.12613264759001,0.010171836947339294,1.039296155025499,0.1722272367643945
root vegetables,rolls/buns,0.23063109286813752,0.3496664956387891,0.09081580297588507,0.39377085650723026,1.12613264759001,0.010171836947339294,1.0727519640747312,0.14558054191321776
salty snack,rolls/buns,0.06926629040533606,0.3496664956387891,0.030271934325295024,0.43703703703703706,1.2498682101029865,0.006051833293362483,1.1551976722205721,0.2147936015547626
rolls/buns,salty snack,0.3496664956387891,0.06926629040533606,0.030271934325295024,0.08657373440939106,1.2498682101029865,0.006051833293362483,1.0189478282550417,0.3074048072744295
sausage,rolls/buns,0.2060030785017958,0.3496664956387891,0.0823499230374551,0.3997509339975093,1.1432348794734346,0.010317548486929784,1.08343942739015,0.15779545946381196
rolls/buns,sausage,0.3496664956387891,0.2060030785017958,0.0823499230374551,0.235509904622157,1.1432348794734346,0.010317548486929784,1.038596740884887,0.19265362802386513
seasonal products,rolls/buns,0.025910723447922012,0.3496664956387891,0.01026167265264238,0.396039603960396,1.1326209656915802,0.0012015607851416886,1.0767817039423326,0.12020674216486708
rolls/buns,seasonal products,0.3496664956387891,0.025910723447922012,0.01026167265264238,0.0293470286133529,1.1326209656915802,0.0012015607851416886,1.0035401995014983,0.18004930966469443
semi-finished bread,rolls/buns,0.03617239610056439,0.3496664956387891,0.014879425346331451,0.41134751773049644,1.176399577486042,0.0022311503629889005,1.1047834230714544,0.15557625765238223
rolls/buns,semi-finished bread,0.3496664956387891,0.03617239610056439,0.014879425346331451,0.0425531914893617,1.1763995774860418,0.0022311503629889005,1.006664386294966,0.23057199211045368
shopping bags,rolls/buns,0.16829143150333503,0.3496664956387891,0.06875320677270395,0.4085365853658537,1.16836068213947,0.00990733167289748,1.0995329352086451,0.17325770898745033
rolls/buns,shopping bags,0.3496664956387891,0.16829143150333503,0.06875320677270395,0.19662509170946443,1.16836068213947,0.00990733167289748,1.0352682911972186,0.22157849804233293
sliced cheese,rolls/buns,0.051821446895844024,0.3496664956387891,0.02052334530528476,0.396039603960396,1.1326209656915802,0.002403121570283377,1.0767817039423326,0.12349161255411266
rolls/buns,sliced cheese,0.3496664956387891,0.051821446895844024,0.02052334530528476,0.0586940572267058,1.1326209656915802,0.002403121570283377,1.007301144100518,0.18004930966469443
soda,rolls/buns,0.3134940995382247,0.3496664956387891,0.11980502821959979,0.3821603927986907,1.092928254680335,0.01018664503063102,1.0525927712972183,0.12385451775317446
rolls/buns,soda,0.3496664956387891,0.3134940995382247,0.11980502821959979,0.3426265590608951,1.092928254680335,0.01018664503063102,1.0443164534926337,0.1307434672613392
soft cheese,rolls/buns,0.037711646998460746,0.3496664956387891,0.01718830169317599,0.45578231292517013,1.3034772236113816,0.004001802242457161,1.1949878142637251,0.24194543146703187
rolls/buns,soft cheese,0.3496664956387891,0.037711646998460746,0.01718830169317599,0.04915627292736611,1.3034772236113816,0.004001802242457161,1.0120362848310942,0.35800288498336746
specialty bar,rolls/buns,0.052591072344792204,0.3496664956387891,0.020010261672652643,0.3804878048780488,1.0881448741119841,0.0016209257039631192,1.0497509322366,0.08550132961180901
rolls/buns,specialty bar,0.3496664956387891,0.052591072344792204,0.020010261672652643,0.057226705796038155,1.088144874111984,0.0016209257039631192,1.004917018205485,0.12455874171850521
rolls/buns,specialty chocolate,0.3496664956387891,0.05849153412006157,0.020010261672652643,0.057226705796038155,0.978375873653319,-0.00044226808764594866,0.9986583961045573,-0.03286867204695502
specialty chocolate,rolls/buns,0.05849153412006157,0.3496664956387891,0.020010261672652643,0.34210526315789475,0.978375873653319,-0.00044226808764594866,0.9885069266290404,-0.02293671922998141
sugar,rolls/buns,0.0659312467932273,0.3496664956387891,0.02719343252950231,0.41245136186770426,1.1795564259430016,0.004139484510218366,1.1068590107339813,0.16296839454224163
rolls/buns,sugar,0.3496664956387891,0.0659312467932273,0.02719343252950231,0.07776962582538519,1.1795564259430016,0.004139484510218366,1.0128366830714648,0.23407018719065156
